keyword,intercept,slope,r_squared,p_value,std_error,n_obs
sell_unused_items,-0.0051690737130899375,1.9648460804490296e-06,6.509167270598279e-06,0.9672800685343277,4.785358989066289e-05,261
reduce_bills,-0.006280966428113938,1.4340177243443531e-05,0.00015385728354308907,0.8419206725970418,7.183104667172777e-05,261
price_comparison,-0.004925117254197701,-2.316616645520154e-05,7.308895859105645e-07,0.9890331214933499,0.0016837524662308538,261
discount_code,-0.004327555994307915,-0.00036110788574125275,4.1793639867689254e-05,0.9172155192223099,0.0034707466794512715,261
meal_planning,-0.003983702353691163,-0.00045974441894406146,0.00021726658440878068,0.8126557735380106,0.0019378623780173772,261
cancel_subscription,-0.006190025723419618,0.0003150528665508075,0.00010043558108064166,0.8719883883842438,0.001953295478346808,261
thrift_store,-0.019827461923349037,0.009204003873290956,0.038098325170770074,0.0015309339274743826,0.002873685979369001,261
home_repair_DIY,-0.004752186326916669,-1.083987943347197e-06,2.1981586774420922e-06,0.9809822395853804,4.5430192046888514e-05,261
discount_apps,-0.008844605191071091,0.0008283229567169312,0.001238084063167913,0.5714612401129321,0.0014618598422567052,261
cash_envelope_system,-0.005399872321652545,7.948731712866508e-06,1.303737197350204e-05,0.9537061502133013,0.0001367886607042488,261
digital_library,-0.005672188559027572,0.0015269470342181395,0.0005583316834260806,0.7039753731152402,0.004014270926663694,261
electric_bill_savings,0.00037368578949238673,-2.5647972247076125e-05,0.0007300619051669123,0.6639253526914702,5.8960983679769426e-05,261
grocery_coupons,-0.011474016356192714,0.0030977167929215075,0.01412829972548084,0.05512748022991341,0.0016078927550378964,261
bulk_shopping,-0.005266684600429228,1.549875838586992e-06,5.530649222932441e-06,0.9698382923884766,4.095036411592525e-05,261
free_stuff,-0.005623343391843974,-0.004645376039091028,0.002702709425730267,0.4029188623623505,0.00554477126181735,261
cut_expenses,-0.007776433838689753,3.095471617716715e-05,0.000851498350015644,0.6388825967782084,6.588704948085393e-05,261
used_car,-0.008054037988485717,0.01055138335707164,0.020672798242591172,0.020137250323892696,0.004512568380611186,261
cash_savings_challenge,-0.004514238236373045,-2.5956382838334485e-06,7.873605684927816e-06,0.964015860276831,5.747854271048554e-05,261
budgeting_tips,-0.004092398525403588,-7.681255011746215e-06,8.28123732429123e-05,0.8836731403716069,5.2446523174421495e-05,261
side_hustle,-0.005121470899398988,2.818676968530293e-05,2.0327039206466303e-06,0.9817118408614411,0.0012284512342995494,261
pawn_shop,-0.012064705127150578,0.005961932361802704,0.006624778224066564,0.18992389275638732,0.004536366682110114,261
garage_sale,-0.014577392064057212,0.002843295981549545,0.011487186777900256,0.0839544125544409,0.0016389152616998214,261
loyalty_program,-0.011139764019769606,0.00290481117190916,0.00444886191964839,0.2830056296183204,0.0027000720138562954,261
DIY_repair,-0.005631928085332479,0.0015732311047903498,0.0006019382445349934,0.6931951417113578,0.003983234960644319,261
free_samples,-0.005432769670454804,-0.0019490627521206831,0.0009187212184756399,0.6259455926569649,0.003993783119217816,261
water_bill_savings,-0.0005616771151718894,-2.8805731043761977e-05,0.000984075043777665,0.6139177814268244,5.702970378862246e-05,261
second_hand,-0.005709827063765502,0.0024300028656099263,0.0007407525036633928,0.6616248315039865,0.005545739016261693,261
public_transit,-0.008305238146500993,0.004407567336414807,0.005136531965645453,0.2485884796601758,0.0038114990698616753,261
bike_to_work,-0.0048577425766397645,-7.098840160656327e-06,5.649861516353369e-07,0.9903577334491408,0.0005868383554857212,261
grocery_deals,-0.0026904396726731452,-0.00011801850483986183,0.0006544338552218575,0.6807998324060935,0.0002865663500309962,261
coupon_code,-0.0032826609351975884,-0.0009865848793422568,0.0004852610276465196,0.7231752250472733,0.0027822199957824607,261
coupon_apps,-0.006697158693992259,0.00018736402994560142,0.0005599756497272054,0.7035603666424335,0.0004918471219829692,261
ride_share,-0.012999730954390474,0.005148703166792932,0.010742700092820589,0.09473462655884722,0.0030700530395971876,261
cell_phone_plan_savings,-0.004223614027957714,-4.654921415771349e-06,3.6005952693203025e-05,0.9231421011141603,4.820227094791973e-05,261
