keyword,intercept,slope,r_squared,p_value,std_error,n_obs
free_credit_report,-0.005326773232671825,0.0002943086749288913,7.625460844593169e-06,0.9645870622226569,0.006622446794239774,261
collections,-0.0045364265042470205,0.015428048742251961,0.010432515150329707,0.09965971000864642,0.009336612114637443,261
credit_monitoring,-0.005336652827695312,-0.00044585074822021465,4.941347410436715e-05,0.9100139897315689,0.003940997805973078,261
title_loan,0.004567556470622157,-0.03410700314253135,0.06991263670873352,1.501611140705757e-05,0.007729968253701145,261
refinance_loan,0.0009028531234712908,-0.036347659227244596,0.07922888238251462,3.850447130228704e-06,0.0076994666972317145,261
mortgage_refinance,-0.0039996499645020495,-0.025435097090354637,0.0781828772383479,4.487641644954889e-06,0.0054268782523236685,261
payday_loan,-0.003670811834732228,-0.01473060370449628,0.03271555663377638,0.0033644663733886464,0.004977034010230642,261
good_credit_score,-0.0069926867729702465,0.007590915138307759,0.003338184863235517,0.35251966959910425,0.008150100653300778,261
improve_credit_score,-0.005991721864013061,0.007123452456843867,0.007238474191775382,0.17056661307793144,0.005183696926243489,261
credit_card_approval,-0.004145685572864214,-0.007949401637061003,0.0028192983612515153,0.392941671017623,0.009289684636550838,261
student_loan,-0.005386345022410106,-0.0029180254245188917,0.0010149918960098243,0.6084015288948152,0.00568836410852914,261
credit_repair,-0.004402497842888355,0.00965184857715921,0.007831243953824587,0.15398222553556143,0.0067505322231651175,261
credit_karma,-0.005579832697809104,0.002682682577532204,0.0003684071333384452,0.7576048493284481,0.008683111504318653,261
secured_loan,-0.005908691306808834,0.0027876162956295245,0.0006406190230525778,0.6840040088004552,0.0068413852023392055,261
bad_credit_score,-0.005887082011227726,0.0017730961679277494,0.00024626585799472677,0.8007902026037844,0.007019833697391416,261
credit_report,-0.0051223624245936615,0.0021746002476225597,0.0003110413942083848,0.7767332853502446,0.007660425686512224,261
chapter_7_bankruptcy,-0.005361063088279685,-8.472599544469125e-05,5.626649057132521e-07,0.9903775605080227,0.007018458909984512,261
credit_card_interest,-0.005361961758516687,-1.2278628538247069e-05,6.639297379220441e-09,0.9989547223159126,0.009363515134037137,261
home_equity_loan,-0.004429231997218866,-0.01524815304536724,0.01606395034681548,0.04075280042370859,0.007415229895279895,261
bankruptcy,-0.00467297023166749,0.0078415117189037,0.003361337265851224,0.3508525080201073,0.00839001493679297,261
cash_advance,-0.0005666900409321447,-0.018413145578186914,0.019875079114558457,0.022724048978912684,0.008034602353135247,261
HELOC,0.0007570481296628219,-0.02102091528739469,0.013684610263078444,0.05911953742603609,0.01108902667481992,261
late_fee,-0.0056122004059278455,0.0008098038243395976,2.2914753955005732e-05,0.9386517415772099,0.010511564662447652,261
home_equity_line_of_credit,-0.006427310182460271,-0.009911712772218955,0.00832723751790378,0.14149631968563572,0.006720979064902706,261
personal_loan,0.0033323941790761027,-0.03439022546574034,0.03084896889994251,0.004426266754715001,0.01197734462706869,261
prequalified_credit_card,-0.004479802350200901,-0.0032503040365854186,0.0024866346945924926,0.4224112446392814,0.00404508332798624,261
car_loan_refinance,-0.0025517131324018375,-0.010794159888869417,0.005322090717539829,0.24019686211821079,0.009169360858438303,261
auto_loan,-0.005240071651371999,-0.0009240371140545189,3.6112474274169494e-05,0.9230288459649811,0.00955439228071413,261
minimum_payment,-0.006244004920457216,0.0031900733922129625,0.00043991580860892394,0.7359218375916513,0.009448665201978512,261
credit_counseling,-0.0063538447002928905,-0.003039452550311111,0.00040894805792247646,0.7450531452786113,0.009337327479830307,261
fico_score,-0.005278321113720091,0.007452729773018686,0.006856024248276501,0.18234704077159816,0.005573595235961525,261
interest_rate,-0.0010525803834817282,-0.0158489650691728,0.024532258016292833,0.011279710523209847,0.006209958822349938,261
installment_loan,-0.002925245253972592,-0.010788321842595821,0.012187288459038952,0.07501249576035254,0.006035145877484083,261
balance_transfer,-0.005206253461604695,-0.0007623675281698978,1.4922169345577192e-05,0.9504767421258503,0.01226295925893292,261
late_payment,-0.00622558463612065,0.0025554271594032943,0.00040989711527441116,0.7447677188895901,0.007841283698331834,261
chapter_13_bankruptcy,-0.005287558898466419,-0.004986781875066128,0.0019238511932107242,0.48047031483805974,0.007057755195956519,261
debt_consolidation,-0.00684091824496837,-0.007866931876260095,0.006554903084108681,0.1922846723038285,0.006017890833704188,261
debt_relief,-0.005413740401730794,0.0006183926119874883,2.8508882407460515e-05,0.9315882402418871,0.007196446867992651,261
credit_card_application,-0.004888172962538048,-0.003548195907930554,0.00088840841261814,0.6317047275552987,0.007393641286212277,261
debt_payoff_calculator,-0.005108833792470156,-0.0008537741046831958,0.00032606953205604707,0.7715488088761083,0.002937427588973831,261
loan_calculator,-0.004774307199818157,0.006995719129430038,0.004013637081690242,0.30791090930814585,0.006847627517252513,261
student_loan_forgiveness,-0.005367875128663898,0.0005077042906387948,3.567014750968124e-05,0.9235002446442655,0.0052820286578362866,261
0_percent_APR,-0.005858121821594188,0.002223617162691086,0.0011600920539824933,0.5838457523391105,0.0040542623871737465,261
debt_settlement,-0.005369638300901236,0.0002107995050318113,1.2122550619624134e-06,0.9858764069907379,0.011896588463845385,261
APR,-0.006076948439388187,0.008458342849105314,0.01130513937435604,0.0864624311170902,0.004915057248010405,261
debt_collector,-0.0047450586015452545,-0.0018150528651313307,0.00013759610175561465,0.8504039495659446,0.009614051651797165,261
unsecured_loan,-0.005281915327334712,0.003570016594273323,0.001727710180834906,0.5037629187224418,0.005332236637913494,261
credit_score,-0.007343358211631347,0.007710693928892263,0.0038633516072881366,0.31716222801820776,0.007693446247232139,261
