keyword,intercept,slope,r_squared,p_value,std_error,n_obs
rent_control,-0.0053639846743295016,-0.006084235621337041,0.005811340280134628,0.21965592619452207,0.004944841686764854,261
eviction_notice,-0.002640142511384124,-0.016157336466562353,0.020164970271245232,0.02174660348127051,0.0069983808787262075,261
rent_assistance,-0.010538558530695755,0.03140845991887423,0.04954986941867804,0.00028952184898856277,0.008547520870622665,261
lease_agreement,-0.005185729419403342,-0.0035788170412098226,0.0011644607794741842,0.5831379038221016,0.006512896476726095,261
security_deposit,-0.024578823488489394,0.07375107250729018,0.44845805024734586,2.5200502982223814e-35,0.005082142299597008,261
closing_costs,-0.0053639846743295016,-0.007161680359634165,0.00515966015985832,0.24752331001916436,0.006179184977920905,261
emergency_rental_assistance,-0.004686329294964083,-0.007369502250598925,0.0017106833484544321,0.505874404287117,0.011061949499921736,261
moving_costs,-0.005796210058816011,0.0043388778981145685,0.0029479933795577714,0.38233406823778826,0.0049581904055412745,261
housing_prices,-0.006538871184790396,0.010951620686796193,0.006741643366088876,0.1860501978068228,0.008259937057910045,261
homeless_assistance,-0.005244798191957157,-0.00031421890807254463,1.5848980978902474e-05,0.9489639957466972,0.004904314577575803,261
rental_assistance_program,-0.005887462859822496,0.007590433689648415,0.002686727676542001,0.4043149812729528,0.00908700324968739,261
cost_of_living,-0.008038838085502651,-0.015866744098095277,0.009505759994862336,0.11611171099933743,0.0100639968022895,261
housing_market_crash,-0.005486425762075293,0.0035507915446279527,0.0011087744092973376,0.5922928377193429,0.006622360173192149,261
section_8_housing,-0.005167143743992204,-0.002233716644262385,0.0005604060402337327,0.7034518330462917,0.005861450068331479,261
foreclosure,-0.0056187870687494776,-0.003500180260190197,0.0006659605859826717,0.6781564560239044,0.008425032912031593,261
rent_payment_help,-0.0074786363273781796,0.004927893584336651,0.0022554815786706484,0.444864979415521,0.006440231397616378,261
pre_foreclosure,-0.005350018361246574,-0.0001458083085857612,2.3486907707032028e-06,0.9803419709406339,0.005911789467167838,261
public_housing,-0.005131695150474083,-0.006736396191807144,0.0022350074567412262,0.44694120729350334,0.00884407430157208,261
housing_affordability,-0.004752499500136863,-0.002849957686862122,0.0006577467253547788,0.6800373367087728,0.006902657230536661,261
homeless_shelter,-0.004783118549638373,-0.00842255880802136,0.008970980389550952,0.1269450396610817,0.005500692937345632,261
housing_authority,-0.005002834574246948,-0.013465739445935218,0.018632489191130818,0.027455140682762374,0.006072404926099868,261
property_tax,-0.005244917157692083,-0.0018280365789627218,0.0002737912638990263,0.7901974230546482,0.006863817777210687,261
water_bill_assistance,-0.004957415427835655,-0.0015837996020133444,0.0006401836097700406,0.6841056491371937,0.0038882932673395317,261
missed_mortgage_payment,-0.005314109595650676,-0.00021339992680611918,2.757555538493777e-05,0.9327147074061412,0.002525086511572763,261
affordable_housing,-0.004247192961852875,-0.012673158128539117,0.0075174457652162656,0.16252148372938025,0.009048180605896431,261
low_income_housing,-0.005082730951154871,-0.008156357972064281,0.005580667263324043,0.22906675196923731,0.006765316375891929,261
rent_relief,-0.005388522606562165,0.0021348001042416943,0.00039809032502000335,0.7483449545778402,0.0066470670630989865,261
rent_increase,-0.0050802541275134835,-0.0014520327984113859,7.955102181122127e-05,0.8859708800169337,0.010115477491945012,261
eviction_help,0.00023599493259232607,-0.014914231402108133,0.020498597195296342,0.020675037347372142,0.006406066689049012,261
electric_bill_help,-0.003973149644949964,-0.004840105902240793,0.0021585774281512437,0.4548262439850664,0.006466241651057784,261
apartment_for_rent,-0.005404334989558579,0.00023403182832865168,4.090011010735548e-06,0.9740607806502946,0.007190546791047835,261
sublease,-0.005472971924170722,-0.0021881286314275835,0.0008661874977873441,0.6360036397038555,0.004617733228005756,261
utility_bill_help,-0.005026433773493884,-0.0009372423948733632,0.0002652420140800547,0.793424039720892,0.003575388840795975,261
storage_unit_rental,-0.0051265347605537704,-0.0009249914551562075,0.00015824160220207458,0.8397141242562131,0.004568705230544164,261
mortgage_rates,-0.004031008390723852,-0.026762062309313436,0.10385988144952833,1.0138941452641683e-07,0.004884653303607958,261
