keyword,intercept,slope,r_squared,p_value,std_error,n_obs
free_credit_report,-0.006196918532580413,0.0021772053364889888,0.0022736185664863043,0.4430381602718927,0.0028339777254796895,261
collections,-0.007122118293313256,0.013042570405947194,0.013927496880924449,0.056897755016610825,0.006819164970393325,261
credit_monitoring,-0.005590799907059745,2.782054754136903e-05,9.11367189726759e-06,0.9612877933837932,0.000572620797393011,261
title_loan,0.009779492173507688,-0.011578356161500193,0.03573241710639108,0.0021628014191681874,0.00373735720746899,261
refinance_loan,-0.0008072457984178352,-0.0030182687550219535,0.005000502054005205,0.2549679022143167,0.0026455297622164616,261
mortgage_refinance,-0.005804982113155032,9.881082422982756e-05,3.358926334442875e-05,0.9257585411231466,0.001059368624798848,261
payday_loan,0.009229942731827007,-0.010781389683957922,0.050439869246310755,0.0002544340708423815,0.0029066927087051677,261
good_credit_score,-0.009360904216065056,0.001951034408731653,0.0017740079111586559,0.49809671370997943,0.0028757538346374433,261
improve_credit_score,-0.004849566787704642,-3.4387162170340614e-05,0.00012630811794644102,0.856602445348905,0.0001901093134918657,261
credit_card_approval,-0.0008994670195241116,-0.0032697584404430264,0.0040298359506612,0.30693473777626873,0.0031940761674143633,261
student_loan,-0.0021289033689990636,-0.0011131918763352246,0.0020515694347385425,0.4662385441127561,0.0015255662982285225,261
credit_repair,-0.007454022752120664,0.005259823582940516,0.006334615915860303,0.19995385360833448,0.0040933721691589165,261
credit_karma,-0.004013438210839428,-0.0006826947874928991,0.00022399265325085869,0.8098323940793226,0.002834073916231206,261
secured_loan,-0.00594426676320395,7.690476273951244e-05,0.00012126950939021173,0.8594615163978904,0.000433911548902655,261
bad_credit_score,-0.00610166117672178,0.0005445935727394651,9.851681244164868e-05,0.8732066966179522,0.003409149605138542,261
credit_report,-0.006439780553415019,0.0026081187056992057,0.002297995952030176,0.44060090680514435,0.003376783869136213,261
chapter_7_bankruptcy,-0.005316082835663878,-7.709958632438862e-05,1.36222948341709e-06,0.9850283198900552,0.004104655680728721,261
credit_card_interest,-0.0053072365162866965,-7.103619904795015e-05,1.1817215673957798e-06,0.9860553910427209,0.0040604297014990515,261
home_equity_loan,-0.0006405018169005905,-0.005680007529448852,0.010486649680772972,0.09878054694314056,0.00342839993594205,261
bankruptcy,-0.007528727387463227,0.006002788198795233,0.008352951730119136,0.14088065687850845,0.004064074999318864,261
cash_advance,0.006966792444236521,-0.009887116421064815,0.027596018581981536,0.007153982024331324,0.0036468669224620502,261
HELOC,0.002968366673985587,-0.004859961419911534,0.008489660081586069,0.1376573328817989,0.0032635210068024385,261
late_fee,-0.004263242314749559,-0.0002829923725711185,0.00026571074966761347,0.793245703973038,0.0010786053741430755,261
home_equity_line_of_credit,-0.0025853836270602537,-0.004206703242994216,0.006472064847415479,0.19512773013971557,0.0032386245642570394,261
personal_loan,0.006298922788743608,-0.010859232279822183,0.020823275075728436,0.019684280637960124,0.004627061410882268,261
prequalified_credit_card,-0.0022902239198390397,-5.254833385322288e-05,0.0008260262884584942,0.6439475049871108,0.00011356191054714217,261
car_loan_refinance,-0.004857434409541794,-2.994447740702573e-05,4.1476842258183974e-05,0.9175287535216795,0.0002889049658888965,261
auto_loan,-0.0051159517213752725,-0.0004842199685375698,2.7727409060914472e-05,0.9325301361383839,0.005713893577696077,261
minimum_payment,-0.006559608872355318,0.00017241469846858253,0.000265200785616854,0.7934397336063899,0.0006577780947042443,261
credit_counseling,-0.006012602645791819,-0.006412602356608728,0.01117035195013112,0.08837126545065582,0.003748968052361797,261
fico_score,-0.008490640019641935,0.002736679411781845,0.00433718373174245,0.28914389555959974,0.0025764770425545443,261
interest_rate,0.00019393582638480966,-0.003929370638835584,0.006755076788436854,0.18561081068225782,0.0029606437020947085,261
installment_loan,-0.005976424532528144,3.6268152036662576e-05,9.786912140198656e-05,0.873620685745571,0.00022778831800266997,261
balance_transfer,-0.005097277072662752,-0.000332957966506785,1.8648175638779418e-05,0.9446468771850199,0.004790902179401657,261
late_payment,-0.006690606151632916,0.0005650960049205585,0.0002320126797970384,0.8065238380135328,0.002304974409091583,261
chapter_13_bankruptcy,-0.003184731857869531,-0.0036911515015799123,0.003170864358014468,0.36489593199383896,0.004066619308403826,261
