keyword,intercept,slope,r_squared,p_value,std_error,n_obs
medigap,-0.002852849998716604,-0.0010806696050659737,0.001352742038955192,0.5556944885980705,0.0018315759765533477,259
home_insurance,-0.006001563651995704,0.00021731034666189143,1.1959704812278175e-05,0.9558303775837075,0.003919683634068744,259
ACA_marketplace,-0.0014130578504073519,-0.0010068629855440677,0.001466760394108306,0.5394817994319641,0.0016387227759852637,259
insurance_adjuster,-0.004333085103798979,-0.0010434355539358322,0.0005517276771508216,0.7067375447849401,0.00277023648345829,259
car_insurance,-0.004536193329262287,-0.0013078058807383483,0.0003980146866803843,0.7493105651552392,0.004088280922989556,259
cheap_health_insurance,-0.005430897661204632,-0.00027894246725475357,3.9299666941020034e-05,0.92002510190214,0.002775524769109029,259
flood_insurance,-0.007158316001677954,0.0004052860758254152,0.00023671291741047051,0.8053550023902721,0.0016429817330081058,259
insurance_payout,-0.003104506527056336,-0.00024001154001244707,0.0007796584065676734,0.6546717855900764,0.0005359743573308053,259
life_insurance,-0.006463980586640314,0.0015056430936936122,0.00038746839236884816,0.7525447119877348,0.004770382249316568,259
insurance_agent,-0.007100532763178218,0.0015086873302706872,0.0003508762990023354,0.764157146511991,0.005023188313054377,259
car_insurance_rates,-0.006281441534375623,0.0004918567983324462,7.777720537619687e-05,0.8876749513001122,0.0034787967835529475,259
COBRA_insurance,-0.005876750839039193,0.00021499286911469872,1.2009216669116772e-05,0.9557391364345321,0.0038698804233506727,259
earthquake_insurance,-0.000779207331472102,-0.0005252119243582969,0.001855756146206367,0.4900371415514431,0.000759808618675016,259
dental_insurance,-0.003284109002413699,-0.0034223915691903887,0.0028965979187546968,0.38836428280084095,0.0039608566750049265,259
full_coverage_insurance,-0.005904913211553786,1.9636720306407334e-05,1.0900169433573065e-06,0.9866592371370964,0.0011732364080735951,259
insurance_claim,-0.0038391000758885895,-0.0021860694662407397,0.0005803092732130535,0.6995956612482344,0.005659024735543454,259
gap_insurance,-0.010004976271412471,0.0039932414451170255,0.0031221901574288195,0.3704672872360823,0.004450925217749817,259
policy_number,-0.009034072683480538,0.0011907319615602058,0.00118664736157797,0.5810399535870875,0.00215490823216025,259
whole_life_insurance,-0.0046320950993766164,-0.0013162596852729343,0.00044855090950619234,0.7344338577185554,0.003875892506742712,259
coverage_limits,-0.005407040234931032,-1.825513886658095e-05,1.8526128916083844e-05,0.9450415267941786,0.00026455880210163817,259
health_insurance_quote,-0.007134444474068513,0.0014607580858759031,0.0010743496273830939,0.5995207074905456,0.0027784686510206776,259
malpractice_insurance,-0.006677479797540644,0.0018815209538885678,0.0010380293700163429,0.6057614558388953,0.003640928534472278,259
insurance_broker,-0.005983078500450649,0.00027673414206324815,1.6672186759465873e-05,0.9478597870507416,0.004227623255471094,259
short_term_disability_insurance,-0.005314114538902038,-3.8889029729446416e-05,9.96187141402171e-05,0.8729955414527669,0.00024303479040749674,259
supplemental_insurance,-0.007645874066799945,0.0011449283170583031,0.0007188562638251468,0.6675737433493615,0.002662775489071049,259
medicare_supplement,-0.0027952453337946204,-0.0011380288155639535,0.0011708454514333135,0.5835701129292699,0.002073397238403477,259
long_term_disability_insurance,-0.004078782524384873,-0.0009792395515391633,0.0006616925910737252,0.6803068087035823,0.0023738349322971987,259
policy_renewal,-0.009259716078155941,0.00017232947114458112,0.0007752012028061934,0.6555967426233007,0.0003859378530207568,259
open_enrollment,0.004194054000436396,-0.001515744726506479,0.006046458231298021,0.21230639942362972,0.0012122495134988204,259
liability_insurance,-0.005429994941689654,-0.0003707151622485448,3.7701516785009775e-05,0.9216627842476663,0.0037660509311940485,259
insurance_cancellation,-0.012173501203157643,0.0037410932847167233,0.007304438449846191,0.1702806779361544,0.002720486649374214,259
claim_status,0.005142145703648495,-0.0024601988740292767,0.01317304828013052,0.0651429579029412,0.0013282536348694894,259
insurance_premium,-0.007645299583100678,0.0015654848614923616,0.0007427769005651389,0.6624231501548073,0.003581721089482563,259
term_life_insurance,-0.0055368338833894915,-0.000586177626311298,7.210220914999011e-05,0.8918244234909596,0.004305987187396582,259
insurance_deductible,-0.006867752185490961,0.0005506260966874606,0.00016111151605268918,0.8389051250375869,0.002705776678179318,259
workers_compensation_insurance,-0.007070171813003293,0.0017302653409141673,0.0009312407817656556,0.624947377256934,0.0035351906739323653,259
disability_insurance,-0.0045755675766985335,-0.002562631868183162,0.0013189134792799837,0.5606816775569216,0.004398705842640002,259
vision_insurance,0.0019133162302973888,-0.004587519949748391,0.008604015885482057,0.1365434923889486,0.003071739483753807,259
umbrella_insurance,-0.0051154035192197325,-0.0005269048908148337,0.00011360231856391785,0.8644545591349078,0.0030835244804598085,259
liability_coverage,-0.007993687639002371,0.0011802341060922928,0.0007406327376541556,0.6628807766893856,0.0027042028149312936,259
homeowners_insurance_quote,-0.0055249357615837925,-1.4086220432305923e-05,9.769975828324437e-06,0.9600744779664128,0.0002811117847617726,259
pet_insurance,-0.003510076304503484,-0.0028631026161810014,0.0014152080168499572,0.5467019649403988,0.004744087449288609,259
cheap_car_insurance,-0.009604932561582067,0.002552281940339178,0.0031904752769183237,0.3652775017747725,0.0028141062035160038,259
health_insurance_cost,-0.011285520852555839,0.004159026195034603,0.005962477077623313,0.21551947795856904,0.003349755601771304,259
insurance_lapse,-0.0031837000597416897,-3.449935925136427e-05,0.000374746551301119,0.756511049211296,0.00011114610670980231,259
business_insurance,-0.005246158825269587,-0.0005490852729643574,7.215636104577946e-05,0.8917840572883186,0.004031997492709117,259
auto_insurance_quote,-0.0068863639905630035,0.000634572561349287,0.00028235075841581675,0.7878262429402916,0.0023553688552661652,259
health_insurance,-0.006257181157174564,0.0007715986540501052,0.00014027797431591843,0.849548757732674,0.004063494663262073,259
travel_insurance,-0.015582710441357162,0.008957126081438053,0.02591505041560653,0.009454448155896765,0.0034255042708912706,259
renters_insurance,-0.004991234864429453,-0.0003256684858288422,9.400612387360539e-05,0.8765958302981542,0.0020951286041811343,259
