keyword,intercept,slope,r_squared,p_value,std_error,n_obs
EBT_balance,-0.008640146427051184,0.0009058718737775153,0.0009412824329745935,0.6224099693325273,0.0018373523646699613,260
pell_grant,-0.0025372550465717772,-0.00048450398976726636,0.00148378976840726,0.536342679541162,0.0007824901486071886,260
food_stamps,-0.03279394218638803,0.014053744436697893,0.1388420310342463,5.499511914205707e-10,0.0021790296119619606,260
ACA_marketplace,-0.010980962876670013,0.0013247115905580832,0.0026744283304340455,0.40630406518070006,0.0015926284827897587,260
healthcare_subsidy,-0.004237613982343454,-1.943609681977382e-05,5.114523620035916e-05,0.9086339650143781,0.00016919421125952984,260
medicaid,0.00017555965943050894,-0.006274165485256286,0.008750594300522172,0.1324798743064304,0.00415737128109665,260
tax_refund,-0.002936176655731032,-7.425645223870128e-05,0.00014901179662097963,0.8446951098979593,0.00037868809973884177,260
pandemic_relief_fund,-0.05219514056574378,0.004324658947154303,0.7639340679986026,7.498330337015518e-83,0.000149668611524969,260
SBA_loan,-0.057008037339334,0.005693587321868138,0.7772011325222398,4.273064127541291e-86,0.00018978675920207363,260
SNAP_benefits,-0.053958150538281645,0.0133563000347604,0.38955657821258094,1.762396126258948e-29,0.00104091136732169,260
energy_assistance_program,-0.004499804595734149,-1.3690059842950419e-05,4.265607393535082e-05,0.9165301409360624,0.000130495576542944,260
housing_assistance,-0.002279912434308407,-0.003427332369939195,0.0031774563121351345,0.3653265067152761,0.003779335973838966,260
file_for_unemployment,-0.049183341087761824,0.004155603310226901,0.8517937564957285,5.916031171226988e-109,0.00010791709699159107,260
earned_income_tax_credit,0.0035313567539148882,-0.0004304761911442151,0.0023933189480459453,0.43215694967631263,0.0005471654521278596,260
unemployment_benefits,-0.05158889978883816,0.008411911057446228,0.7924012737631484,4.6535520014106905e-90,0.00026805541128582154,260
disaster_relief,-0.0517801829965425,0.001762381964103557,0.10322133809371467,1.1796517193160786e-07,0.0003234060033252263,260
social_security_benefits,7.640763950912503e-05,-0.0027643042153334815,0.004973782175332387,0.2571662507023587,0.002434164163175322,260
TANF_benefits,-0.006406094666245539,2.8835845721356754e-05,0.00020259100678971545,0.8193250636143042,0.0001261155860638887,260
