lag,category,keyword,pearson_r,t_stat,p_value,n_months,p_adj_bh,significant
-3,Government_support,SNAP_benefits,0.4082,3.7414,0.000371,72,0.000539,True
-3,Government_support,child_tax_credit,0.3441,3.0662,0.00308,72,0.004206,True
-3,Government_support,medicare,0.2268,1.948,0.055424,72,0.066901,False
-3,Government_support,healthcare_subsidy,0.0923,0.7757,0.440546,72,0.469,False
-3,Government_support,disaster_relief,0.0239,0.2002,0.841903,72,0.856233,False
-3,Government_support,stimulus_check,0.015,0.1252,0.90075,72,0.910271,False
-3,Government_support,government_grants,0.0039,0.0323,0.974338,72,0.974338,False
-3,Government_support,FEMA_assistance,-0.0579,-0.485,0.629186,72,0.64957,False
-3,Government_support,stimulus_payment_status,-0.0714,-0.5993,0.55094,72,0.576257,False
-3,Government_support,SBA_loan,-0.1017,-0.8553,0.395301,72,0.423663,False
-3,Government_support,public_housing,-0.1451,-1.2273,0.223826,72,0.249392,False
-3,Government_support,small_business_grant,-0.4287,-3.9699,0.000172,72,0.000252,True
-3,Government_support,FAFSA,-0.5565,-5.6033,0.0,72,1e-06,True
-3,Housing_rent_and_stress,electric_bill_help,0.9191,19.5184,0.0,72,0.0,True
-3,Housing_rent_and_stress,section_8_housing,0.8799,15.4928,0.0,72,0.0,True
-3,Housing_rent_and_stress,lease_agreement,0.8776,15.3182,0.0,72,0.0,True
-3,Housing_rent_and_stress,rent_assistance,0.8525,13.6451,0.0,72,0.0,True
-3,Housing_rent_and_stress,emergency_rental_assistance,0.7957,10.9913,0.0,72,0.0,True
-3,Housing_rent_and_stress,utility_bill_help,0.7947,10.9555,0.0,72,0.0,True
-3,Housing_rent_and_stress,security_deposit,0.7891,10.7466,0.0,72,0.0,True
-3,Housing_rent_and_stress,apartment_for_rent,0.7853,10.6106,0.0,72,0.0,True
-3,Housing_rent_and_stress,cheap_apartments,0.7852,10.6105,0.0,72,0.0,True
-3,Housing_rent_and_stress,pre_foreclosure,0.7803,10.4395,0.0,72,0.0,True
-3,Housing_rent_and_stress,housing_voucher,0.744,9.3172,0.0,72,0.0,True
-3,Housing_rent_and_stress,rental_assistance_program,0.7262,8.8372,0.0,72,0.0,True
-3,Housing_rent_and_stress,utilities_assistance,0.7162,8.5869,0.0,72,0.0,True
-3,Housing_rent_and_stress,housing_authority,0.707,8.3633,0.0,72,0.0,True
-3,Housing_rent_and_stress,homeless_assistance,0.6921,8.0215,0.0,72,0.0,True
-3,Housing_rent_and_stress,late_rent,0.683,7.8244,0.0,72,0.0,True
-3,Housing_rent_and_stress,eviction_notice,0.6529,7.2116,0.0,72,0.0,True
-3,Housing_rent_and_stress,mortgage_assistance,0.6529,7.2113,0.0,72,0.0,True
-3,Housing_rent_and_stress,eviction_help,0.6374,6.9208,0.0,72,0.0,True
-3,Housing_rent_and_stress,first_time_home_buyer,0.611,6.4571,0.0,72,0.0,True
-3,Housing_rent_and_stress,foreclosure,0.5921,6.1477,0.0,72,0.0,True
-3,Housing_rent_and_stress,homeless_shelter,0.5869,6.0648,0.0,72,0.0,True
-3,Housing_rent_and_stress,real_estate_listings,0.5581,5.627,0.0,72,1e-06,True
-3,Housing_rent_and_stress,room_for_rent,0.5479,5.4797,1e-06,72,1e-06,True
-3,Housing_rent_and_stress,renters_insurance,0.5411,5.383,1e-06,72,2e-06,True
-3,Housing_rent_and_stress,refinance_mortgage,0.5233,5.1379,2e-06,72,4e-06,True
-3,Housing_rent_and_stress,studio_apartment,0.5125,4.9938,4e-06,72,7e-06,True
-3,Housing_rent_and_stress,water_bill_assistance,0.5039,4.8807,6e-06,72,1.1e-05,True
-3,Housing_rent_and_stress,closing_costs,0.4857,4.6491,1.5e-05,72,2.5e-05,True
-3,Housing_rent_and_stress,low_income_housing,0.4337,4.0266,0.000142,72,0.00021,True
-3,Housing_rent_and_stress,mortgage_rates,0.3016,2.6468,0.01003,72,0.01328,True
-3,Housing_rent_and_stress,rent_payment_help,0.2902,2.537,0.013413,72,0.017565,True
-3,Housing_rent_and_stress,storage_unit_rental,0.2861,2.4983,0.01483,72,0.019262,True
-3,Housing_rent_and_stress,down_payment_assistance,0.1959,1.6717,0.099041,72,0.116033,False
-3,Housing_rent_and_stress,rent_relief,0.174,1.478,0.143895,72,0.165341,False
-3,Housing_rent_and_stress,missed_mortgage_payment,0.0636,0.5328,0.595828,72,0.6178,False
-3,Housing_rent_and_stress,public_housing,-0.1451,-1.2273,0.223826,72,0.249392,False
-3,Housing_rent_and_stress,housing_market_crash,-0.2054,-1.7559,0.083487,72,0.099024,False
-3,Housing_rent_and_stress,housing_affordability,-0.3321,-2.9453,0.004378,72,0.005911,True
-3,Housing_rent_and_stress,tenant_rights,-0.3809,-3.4462,0.000965,72,0.001353,True
-3,Housing_rent_and_stress,property_tax,-0.555,-5.5821,0.0,72,1e-06,True
-3,Housing_rent_and_stress,sublease,-0.6032,-6.3267,0.0,72,0.0,True
-3,Housing_rent_and_stress,home_appraisal,-0.6039,-6.3397,0.0,72,0.0,True
-3,Housing_rent_and_stress,property_tax_relief,-0.6059,-6.3722,0.0,72,0.0,True
-3,Housing_rent_and_stress,moving_costs,-0.6482,-7.1211,0.0,72,0.0,True
-3,Housing_rent_and_stress,housing_prices,-0.7496,-9.4749,0.0,72,0.0,True
-3,Housing_rent_and_stress,rent_increase,-0.8258,-12.2502,0.0,72,0.0,True
-3,Housing_rent_and_stress,rent_control,-0.8406,-12.9837,0.0,72,0.0,True
-3,Housing_rent_and_stress,affordable_housing,-0.8564,-13.8757,0.0,72,0.0,True
-3,Housing_rent_and_stress,cost_of_living,-0.9449,-24.1601,0.0,72,0.0,True
-3,Inflation,chicken_prices,0.8828,15.7194,0.0,72,0.0,True
-3,Inflation,natural_gas_bill,0.8747,15.1002,0.0,72,0.0,True
-3,Inflation,electric_bill,0.8745,15.0835,0.0,72,0.0,True
-3,Inflation,college_tuition,0.8456,13.2525,0.0,72,0.0,True
-3,Inflation,restaurant_prices,0.838,12.8487,0.0,72,0.0,True
-3,Inflation,utility_bill,0.8318,12.5375,0.0,72,0.0,True
-3,Inflation,water_bill,0.8313,12.5141,0.0,72,0.0,True
-3,Inflation,medical_cost,0.8277,12.3393,0.0,72,0.0,True
-3,Inflation,tuition_fees,0.8269,12.3047,0.0,72,0.0,True
-3,Inflation,insurance_cost,0.8097,11.5422,0.0,72,0.0,True
-3,Inflation,food_budget,0.7942,10.9334,0.0,72,0.0,True
-3,Inflation,rent_prices,0.7907,10.8043,0.0,72,0.0,True
-3,Inflation,egg_price,0.7222,8.736,0.0,72,0.0,True
-3,Inflation,monthly_expenses,0.7035,8.2809,0.0,72,0.0,True
-3,Inflation,student_expenses,0.6576,7.3021,0.0,72,0.0,True
-3,Inflation,coffee_price,0.6394,6.9569,0.0,72,0.0,True
-3,Inflation,healthcare_cost,0.5794,5.9469,0.0,72,0.0,True
-3,Inflation,heating_cost,0.4928,4.7383,1.1e-05,72,1.8e-05,True
-3,Inflation,entertainment_cost,0.4752,4.5189,2.5e-05,72,3.9e-05,True
-3,Inflation,bread_price,0.4703,4.4583,3.1e-05,72,4.9e-05,True
-3,Inflation,beef_prices,0.3174,2.8005,0.006591,72,0.008825,True
-3,Inflation,mortgage_rates,0.3016,2.6468,0.01003,72,0.01328,True
-3,Inflation,milk_price,0.2776,2.4177,0.018225,72,0.023419,True
-3,Inflation,food_prices,0.243,2.096,0.039698,72,0.049033,True
-3,Inflation,minimum_wage,0.2234,1.9173,0.059279,72,0.071195,False
-3,Inflation,living_expenses,0.1618,1.3717,0.174551,72,0.197714,False
-3,Inflation,public_transit_cost,0.1557,1.319,0.191474,72,0.215352,False
-3,Inflation,clothing_inflation,0.1426,1.2054,0.232113,72,0.257425,False
-3,Inflation,grocery_inflation,0.1374,1.1604,0.24982,72,0.276421,False
-3,Inflation,beer_prices,0.1357,1.1463,0.255588,72,0.282151,False
-3,Inflation,groceries_prices,-0.0893,-0.7499,0.455798,72,0.484159,False
-3,Inflation,energy_prices,-0.1081,-0.9101,0.365895,72,0.395696,False
-3,Inflation,fuel_prices,-0.1638,-1.389,0.16923,72,0.192142,False
-3,Inflation,gas_prices,-0.179,-1.5219,0.132542,72,0.153032,False
-3,Inflation,childcare_cost,-0.1907,-1.6254,0.108565,72,0.12688,False
-3,Inflation,cost_of_living_calculator,-0.2278,-1.9575,0.054272,72,0.065676,False
-3,Inflation,clothing_prices,-0.2306,-1.9831,0.051279,72,0.062472,False
-3,Inflation,transportation_costs,-0.3727,-3.3607,0.001262,72,0.001759,True
-3,Inflation,CPI,-0.5049,-4.8937,6e-06,72,1e-05,True
-3,Inflation,salary_calculator,-0.5271,-5.1897,2e-06,72,3e-06,True
-3,Inflation,wage_increase,-0.5848,-6.0321,0.0,72,0.0,True
-3,Inflation,budgeting,-0.7379,-9.1487,0.0,72,0.0,True
-3,Inflation,inflation_rate,-0.7449,-9.3409,0.0,72,0.0,True
-3,Inflation,housing_costs,-0.8009,-11.1918,0.0,72,0.0,True
-3,Inflation,used_car_prices,-0.856,-13.8533,0.0,72,0.0,True
-3,Inflation,consumer_price_index,-0.8562,-13.8656,0.0,72,0.0,True
-3,Inflation,new_car_prices,-0.8636,-14.3304,0.0,72,0.0,True
-3,Inflation,car_prices,-0.8694,-14.7191,0.0,72,0.0,True
-3,Inflation,cost_of_living,-0.9449,-24.1601,0.0,72,0.0,True
-3,Insurance,insurance_claim,0.8595,14.0715,0.0,72,0.0,True
-3,Insurance,insurance_deductible,0.8255,12.2364,0.0,72,0.0,True
-3,Insurance,coverage_limits,0.7989,11.1147,0.0,72,0.0,True
-3,Insurance,claim_status,0.7953,10.9764,0.0,72,0.0,True
-3,Insurance,policy_number,0.7759,10.291,0.0,72,0.0,True
-3,Insurance,insurance_payout,0.753,9.5735,0.0,72,0.0,True
-3,Insurance,full_coverage_insurance,0.7418,9.2535,0.0,72,0.0,True
-3,Insurance,cheap_car_insurance,0.7396,9.1943,0.0,72,0.0,True
-3,Insurance,supplemental_insurance,0.7274,8.8687,0.0,72,0.0,True
-3,Insurance,health_insurance_cost,0.716,8.5818,0.0,72,0.0,True
-3,Insurance,medicare_supplement,0.6632,7.4131,0.0,72,0.0,True
-3,Insurance,insurance_lapse,0.6613,7.3768,0.0,72,0.0,True
-3,Insurance,insurance_premium,0.5922,6.1485,0.0,72,0.0,True
-3,Insurance,renters_insurance,0.5411,5.383,1e-06,72,2e-06,True
-3,Insurance,short_term_disability_insurance,0.5057,4.904,6e-06,72,1e-05,True
-3,Insurance,COBRA_insurance,0.5016,4.8505,7e-06,72,1.2e-05,True
-3,Insurance,policy_renewal,0.4617,4.355,4.5e-05,72,6.9e-05,True
-3,Insurance,cheap_health_insurance,0.4604,4.3394,4.7e-05,72,7.3e-05,True
-3,Insurance,liability_coverage,0.4376,4.0721,0.000121,72,0.00018,True
-3,Insurance,open_enrollment,0.432,4.0074,0.000151,72,0.000223,True
-3,Insurance,insurance_agent,0.3524,3.1502,0.0024,72,0.003297,True
-3,Insurance,insurance_adjuster,0.2845,2.4825,0.015449,72,0.020013,True
-3,Insurance,whole_life_insurance,0.2631,2.2815,0.025567,72,0.03233,True
-3,Insurance,workers_compensation_insurance,0.2133,1.8269,0.071985,72,0.086022,False
-3,Insurance,long_term_disability_insurance,0.1802,1.5328,0.129823,72,0.150255,False
-3,Insurance,dental_insurance,0.1339,1.1301,0.262292,72,0.28822,False
-3,Insurance,insurance_cancellation,0.0639,0.5356,0.593902,72,0.617141,False
-3,Insurance,car_insurance_rates,0.0186,0.1558,0.876661,72,0.88969,False
-3,Insurance,earthquake_insurance,-0.2041,-1.7439,0.085558,72,0.101229,False
-3,Insurance,medigap,-0.2628,-2.2787,0.025738,72,0.032461,True
-3,Insurance,health_insurance,-0.2689,-2.3361,0.022355,72,0.02842,True
-3,Insurance,flood_insurance,-0.2911,-2.5455,0.013118,72,0.017226,True
-3,Insurance,umbrella_insurance,-0.3156,-2.7823,0.006932,72,0.00923,True
-3,Insurance,auto_insurance_quote,-0.3913,-3.5575,0.000677,72,0.000957,True
-3,Insurance,gap_insurance,-0.4176,-3.8451,0.000263,72,0.000383,True
-3,Insurance,life_insurance,-0.4605,-4.3409,4.7e-05,72,7.3e-05,True
-3,Insurance,vision_insurance,-0.4754,-4.5207,2.4e-05,72,3.9e-05,True
-3,Insurance,pet_insurance,-0.5017,-4.8525,7e-06,72,1.2e-05,True
-3,Insurance,liability_insurance,-0.5032,-4.8718,7e-06,72,1.1e-05,True
-3,Insurance,car_insurance,-0.5459,-5.4506,1e-06,72,1e-06,True
-3,Insurance,homeowners_insurance_quote,-0.5616,-5.6785,0.0,72,1e-06,True
-3,Insurance,home_insurance,-0.5923,-6.1507,0.0,72,0.0,True
-3,Insurance,travel_insurance,-0.6662,-7.4737,0.0,72,0.0,True
-3,Insurance,business_insurance,-0.6738,-7.6294,0.0,72,0.0,True
-3,Insurance,disability_insurance,-0.6861,-7.8904,0.0,72,0.0,True
-3,Insurance,malpractice_insurance,-0.6946,-8.0787,0.0,72,0.0,True
-3,Insurance,term_life_insurance,-0.7005,-8.2116,0.0,72,0.0,True
-3,Insurance,insurance_broker,-0.716,-8.58,0.0,72,0.0,True
-3,Insurance,health_insurance_quote,-0.8155,-11.7902,0.0,72,0.0,True
-3,Investing_and_markets,stock_market_today,0.7721,10.1649,0.0,72,0.0,True
-3,Investing_and_markets,dividend_stocks,0.7083,8.394,0.0,72,0.0,True
-3,Investing_and_markets,ETF,0.5885,6.0899,0.0,72,0.0,True
-3,Investing_and_markets,target_date_fund,0.5679,5.7731,0.0,72,0.0,True
-3,Investing_and_markets,penny_stocks,0.5588,5.6379,0.0,72,1e-06,True
-3,Investing_and_markets,gold_price,0.5531,5.5542,0.0,72,1e-06,True
-3,Investing_and_markets,Dow_Jones,0.4584,4.3151,5.1e-05,72,7.9e-05,True
-3,Investing_and_markets,recession,0.398,3.6303,0.000535,72,0.00077,True
-3,Investing_and_markets,commodity_prices,0.3169,2.795,0.006691,72,0.008934,True
-3,Investing_and_markets,margin_account,0.2756,2.3983,0.019141,72,0.024529,True
-3,Investing_and_markets,bull_market,0.2621,2.2727,0.026118,72,0.032854,True
-3,Investing_and_markets,brokerage_account,0.2432,2.0979,0.039523,72,0.048943,True
-3,Investing_and_markets,401k,0.1883,1.6045,0.113103,72,0.131862,False
-3,Investing_and_markets,call_options,0.1838,1.5645,0.122216,72,0.141794,False
-3,Investing_and_markets,bitcoin,0.1708,1.4501,0.151503,72,0.173665,False
-3,Investing_and_markets,blue_chip_stocks,0.15,1.269,0.208636,72,0.233555,False
-3,Investing_and_markets,treasury_yields,0.1185,0.9982,0.321623,72,0.350196,False
-3,Investing_and_markets,short_selling,0.0728,0.6104,0.543593,72,0.569819,False
-3,Investing_and_markets,put_options,0.0699,0.5863,0.559547,72,0.583981,False
-3,Investing_and_markets,stock_market,0.0676,0.5673,0.572339,72,0.596031,False
-3,Investing_and_markets,bear_market,0.0579,0.4851,0.629152,72,0.64957,False
-3,Investing_and_markets,crypto_exchange,0.0571,0.4788,0.633596,72,0.652713,False
-3,Investing_and_markets,bond_yields,0.0452,0.3789,0.705908,72,0.720991,False
-3,Investing_and_markets,earnings_report,0.0296,0.248,0.804878,72,0.820323,False
-3,Investing_and_markets,market_volatility,0.008,0.0673,0.946498,72,0.952476,False
-3,Investing_and_markets,S&P_500,-0.0068,-0.0569,0.954767,72,0.956769,False
-3,Investing_and_markets,oil_prices,-0.007,-0.0583,0.953679,72,0.956769,False
-3,Investing_and_markets,market_crash,-0.0831,-0.6975,0.487772,72,0.514691,False
-3,Investing_and_markets,day_trading,-0.1169,-0.9851,0.327966,72,0.355482,False
-3,Investing_and_markets,interest_rates,-0.2263,-1.9441,0.055905,72,0.067312,False
-3,Investing_and_markets,value_stocks,-0.2289,-1.967,0.053149,72,0.06448,False
-3,Investing_and_markets,Federal_Reserve,-0.3998,-3.6492,0.000503,72,0.000726,True
-3,Investing_and_markets,IRA_account,-0.4513,-4.2307,6.9e-05,72,0.000106,True
-3,Investing_and_markets,stock_screener,-0.4768,-4.5379,2.3e-05,72,3.7e-05,True
-3,Investing_and_markets,IPO,-0.5033,-4.8737,7e-06,72,1.1e-05,True
-3,Investing_and_markets,options_trading,-0.5273,-5.1921,2e-06,72,3e-06,True
-3,Investing_and_markets,online_trading,-0.5309,-5.2419,2e-06,72,3e-06,True
-3,Investing_and_markets,portfolio_tracker,-0.5666,-5.7536,0.0,72,0.0,True
-3,Investing_and_markets,growth_stocks,-0.5824,-5.995,0.0,72,0.0,True
-3,Investing_and_markets,index_fund,-0.6155,-6.5333,0.0,72,0.0,True
-3,Investing_and_markets,NASDAQ,-0.6479,-7.1169,0.0,72,0.0,True
-3,Investing_and_markets,inflation_rate,-0.7449,-9.3409,0.0,72,0.0,True
-3,Investing_and_markets,Roth_IRA,-0.7573,-9.7033,0.0,72,0.0,True
-3,Investing_and_markets,asset_allocation,-0.8228,-12.1125,0.0,72,0.0,True
-3,Investing_and_markets,REIT,-0.8268,-12.2986,0.0,72,0.0,True
-3,Investing_and_markets,retirement_planning,-0.8707,-14.814,0.0,72,0.0,True
-3,Investing_and_markets,mutual_fund,-0.8766,-15.2389,0.0,72,0.0,True
-3,Investing_and_markets,real_estate_investing,-0.9128,-18.7046,0.0,72,0.0,True
-3,Jobs,SimplyHired,0.8972,17.0015,0.0,72,0.0,True
