lag,category,keyword,pearson_r,t_stat,p_value,n_months,p_adj_bh,significant
1,Credit_and_debt,credit_monitoring,-0.8169,-11.8495,0.0,72,0.0,True
1,Credit_and_debt,home_equity_line_of_credit,-0.8177,-11.886,0.0,72,0.0,True
1,Credit_and_debt,personal_loan,-0.8315,-12.5225,0.0,72,0.0,True
1,Credit_and_debt,home_equity_loan,-0.8938,-16.6766,0.0,72,0.0,True
1,Credit_and_debt,credit_repair,-0.921,-19.7832,0.0,72,0.0,True
1,Credit_and_debt,credit_report,-0.9245,-20.2892,0.0,72,0.0,True
1,Credit_and_debt,free_credit_report,-0.9413,-23.3344,0.0,72,0.0,True
1,Frugality,discount_code,0.915,18.9801,0.0,72,0.0,True
1,Frugality,coupon_code,0.9051,17.8087,0.0,72,0.0,True
1,Frugality,discount_apps,0.8663,14.5066,0.0,72,0.0,True
1,Frugality,store_brands,0.8362,12.7571,0.0,72,0.0,True
1,Frugality,cancel_subscription,0.809,11.5146,0.0,72,0.0,True
1,Frugality,promo_code,0.8067,11.4202,0.0,72,0.0,True
1,Frugality,yard_sale,0.7906,10.8034,0.0,72,0.0,True
1,Frugality,loyalty_program,0.7847,10.59,0.0,72,0.0,True
1,Frugality,pawn_shop,0.7533,9.5842,0.0,72,0.0,True
1,Frugality,thrift_store,0.7436,9.3055,0.0,72,0.0,True
1,Frugality,library_books,0.7393,9.1843,0.0,72,0.0,True
1,Frugality,coupon_apps,0.7318,8.9847,0.0,72,0.0,True
1,Frugality,expense_tracker,0.7268,8.8534,0.0,72,0.0,True
1,Frugality,cut_expenses,0.6808,7.7771,0.0,72,0.0,True
1,Frugality,clothing_swap,0.6774,7.7039,0.0,72,0.0,True
1,Frugality,grocery_deals,0.6751,7.6556,0.0,72,0.0,True
1,Frugality,garage_sale,0.6559,7.2705,0.0,72,0.0,True
1,Frugality,budget_planner,0.6343,6.8651,0.0,72,0.0,True
1,Frugality,cashback,0.6228,6.6608,0.0,72,0.0,True
1,Frugality,grocery_coupons,0.4417,4.1195,0.000103,72,0.000153,True
1,Frugality,reduce_bills,0.4242,3.9195,0.000204,72,0.000301,True
1,Frugality,bike_to_work,0.3255,2.8799,0.005275,72,0.006946,True
1,Frugality,cash_envelope_system,0.3069,2.6983,0.008727,72,0.011275,True
1,Frugality,budgeting_tips,0.2654,2.3033,0.024238,72,0.03025,True
1,Frugality,side_hustle,0.227,1.9504,0.055136,72,0.066891,False
1,Frugality,bulk_shopping,0.1844,1.5693,0.121087,72,0.14117,False
1,Frugality,cell_phone_plan_savings,0.1441,1.2184,0.227154,72,0.249036,False
1,Frugality,electric_bill_savings,0.0909,0.7637,0.447623,72,0.469219,False
1,Frugality,money_saving_tips,0.0471,0.3946,0.694338,72,0.707662,False
1,Frugality,generic_products,-0.0163,-0.136,0.892174,72,0.897809,False
1,Frugality,second_hand,-0.095,-0.7983,0.427371,72,0.448974,False
1,Frugality,water_bill_savings,-0.1379,-1.1649,0.248016,72,0.270666,False
1,Frugality,digital_library,-0.175,-1.487,0.141493,72,0.16065,False
1,Frugality,home_repair_DIY,-0.2324,-1.9996,0.04943,72,0.060739,False
1,Frugality,meal_planning,-0.2506,-2.1656,0.033753,72,0.041798,True
1,Frugality,rebate,-0.2927,-2.561,0.012594,72,0.01601,True
1,Frugality,energy_saving_tips,-0.3162,-2.7889,0.006805,72,0.008864,True
1,Frugality,free_stuff,-0.4188,-3.8583,0.000251,72,0.000368,True
1,Frugality,public_transit,-0.5059,-4.9069,6e-06,72,9e-06,True
1,Frugality,ride_share,-0.549,-5.4953,1e-06,72,1e-06,True
1,Frugality,free_samples,-0.5576,-5.6204,0.0,72,1e-06,True
1,Frugality,internet_savings,-0.6476,-7.1116,0.0,72,0.0,True
1,Frugality,price_comparison,-0.7329,-9.0118,0.0,72,0.0,True
1,Frugality,used_car,-0.7792,-10.3997,0.0,72,0.0,True
1,Frugality,refurbished_electronics,-0.785,-10.6032,0.0,72,0.0,True
1,Frugality,DIY_repair,-0.8294,-12.4219,0.0,72,0.0,True
1,Frugality,meal_prep,-0.8787,-15.4011,0.0,72,0.0,True
1,Government_support,disability_benefits,0.9613,29.1776,0.0,72,0.0,True
1,Government_support,benefits_application,0.9189,19.4884,0.0,72,0.0,True
1,Government_support,food_stamps,0.9057,17.8806,0.0,72,0.0,True
1,Government_support,cash_assistance,0.9041,17.7025,0.0,72,0.0,True
1,Government_support,veterans_benefits,0.8973,17.0098,0.0,72,0.0,True
1,Government_support,child_care_assistance,0.887,16.074,0.0,72,0.0,True
1,Government_support,utility_assistance,0.8867,16.0456,0.0,72,0.0,True
1,Government_support,TANF_benefits,0.8857,15.9584,0.0,72,0.0,True
1,Government_support,SSI_benefits,0.882,15.6556,0.0,72,0.0,True
1,Government_support,VA_disability,0.8604,14.1254,0.0,72,0.0,True
1,Government_support,medicaid,0.8508,13.5436,0.0,72,0.0,True
1,Government_support,section_8_housing,0.8468,13.3194,0.0,72,0.0,True
1,Government_support,pell_grant,0.8407,12.9869,0.0,72,0.0,True
1,Government_support,EBT_balance,0.8402,12.9655,0.0,72,0.0,True
1,Government_support,file_for_unemployment,0.8137,11.7139,0.0,72,0.0,True
1,Government_support,GI_bill,0.8022,11.2396,0.0,72,0.0,True
1,Government_support,unemployment_benefits,0.7806,10.45,0.0,72,0.0,True
1,Government_support,SSDI_application,0.7589,9.7499,0.0,72,0.0,True
1,Government_support,free_school_lunch,0.7378,9.1438,0.0,72,0.0,True
1,Government_support,housing_voucher,0.7375,9.1378,0.0,72,0.0,True
1,Government_support,LIHEAP,0.7325,9.0011,0.0,72,0.0,True
1,Government_support,housing_assistance,0.7306,8.9524,0.0,72,0.0,True
1,Government_support,energy_assistance_program,0.7012,8.2281,0.0,72,0.0,True
1,Government_support,WIC_program,0.6806,7.7728,0.0,72,0.0,True
1,Government_support,social_security_benefits,0.6495,7.1463,0.0,72,0.0,True
1,Government_support,rental_assistance_program,0.6479,7.1161,0.0,72,0.0,True
1,Government_support,unemployment_extension,0.622,6.6464,0.0,72,0.0,True
1,Government_support,where_is_my_refund,0.5975,6.2342,0.0,72,0.0,True
1,Government_support,reduced_lunch_program,0.5766,5.9044,0.0,72,0.0,True
1,Government_support,student_loan_forgiveness,0.5741,5.8657,0.0,72,0.0,True
1,Government_support,premium_tax_credit,0.5311,5.2445,2e-06,72,3e-06,True
1,Government_support,earned_income_tax_credit,0.5163,5.044,3e-06,72,6e-06,True
1,Government_support,head_start_program,0.508,4.9343,5e-06,72,9e-06,True
1,Government_support,SNAP_benefits,0.4881,4.6793,1.4e-05,72,2.2e-05,True
1,Government_support,tax_refund,0.3757,3.3922,0.001144,72,0.00159,True
1,Government_support,child_tax_credit,0.3542,3.1691,0.002268,72,0.003071,True
1,Government_support,medicare,0.2898,2.5335,0.013537,72,0.017163,True
1,Government_support,healthcare_subsidy,0.1492,1.2622,0.211065,72,0.234625,False
1,Government_support,disaster_relief,0.0294,0.2459,0.806505,72,0.813311,False
1,Government_support,FEMA_assistance,-0.0762,-0.639,0.524896,72,0.545436,False
1,Government_support,stimulus_check,-0.1401,-1.184,0.240407,72,0.262962,False
1,Government_support,SBA_loan,-0.1466,-1.2402,0.219055,72,0.242943,False
1,Government_support,stimulus_payment_status,-0.1534,-1.2987,0.198318,72,0.222005,False
1,Government_support,government_grants,-0.1792,-1.524,0.132009,72,0.151684,False
1,Government_support,public_housing,-0.2067,-1.7677,0.081461,72,0.096144,False
1,Government_support,small_business_grant,-0.5154,-5.0313,4e-06,72,6e-06,True
1,Government_support,FAFSA,-0.5597,-5.6511,0.0,72,1e-06,True
1,Housing_rent_and_stress,electric_bill_help,0.9116,18.5543,0.0,72,0.0,True
1,Housing_rent_and_stress,rent_assistance,0.8873,16.094,0.0,72,0.0,True
1,Housing_rent_and_stress,lease_agreement,0.8623,14.2481,0.0,72,0.0,True
1,Housing_rent_and_stress,section_8_housing,0.8468,13.3194,0.0,72,0.0,True
1,Housing_rent_and_stress,cheap_apartments,0.8403,12.9664,0.0,72,0.0,True
1,Housing_rent_and_stress,security_deposit,0.8362,12.7584,0.0,72,0.0,True
1,Housing_rent_and_stress,apartment_for_rent,0.8123,11.6543,0.0,72,0.0,True
1,Housing_rent_and_stress,emergency_rental_assistance,0.7929,10.8878,0.0,72,0.0,True
1,Housing_rent_and_stress,housing_authority,0.771,10.1295,0.0,72,0.0,True
1,Housing_rent_and_stress,housing_voucher,0.7375,9.1378,0.0,72,0.0,True
1,Housing_rent_and_stress,utility_bill_help,0.7316,8.9789,0.0,72,0.0,True
1,Housing_rent_and_stress,late_rent,0.7132,8.5134,0.0,72,0.0,True
1,Housing_rent_and_stress,utilities_assistance,0.6753,7.6615,0.0,72,0.0,True
1,Housing_rent_and_stress,homeless_assistance,0.6718,7.5888,0.0,72,0.0,True
1,Housing_rent_and_stress,rental_assistance_program,0.6479,7.1161,0.0,72,0.0,True
1,Housing_rent_and_stress,room_for_rent,0.6299,6.7857,0.0,72,0.0,True
1,Housing_rent_and_stress,pre_foreclosure,0.6268,6.7299,0.0,72,0.0,True
1,Housing_rent_and_stress,eviction_notice,0.6108,6.4544,0.0,72,0.0,True
1,Housing_rent_and_stress,renters_insurance,0.5927,6.1563,0.0,72,0.0,True
1,Housing_rent_and_stress,water_bill_assistance,0.5614,5.6759,0.0,72,1e-06,True
1,Housing_rent_and_stress,homeless_shelter,0.5606,5.6646,0.0,72,1e-06,True
1,Housing_rent_and_stress,eviction_help,0.5572,5.6138,0.0,72,1e-06,True
1,Housing_rent_and_stress,studio_apartment,0.5546,5.5769,0.0,72,1e-06,True
1,Housing_rent_and_stress,first_time_home_buyer,0.55,5.5092,1e-06,72,1e-06,True
1,Housing_rent_and_stress,real_estate_listings,0.5386,5.3487,1e-06,72,2e-06,True
1,Housing_rent_and_stress,low_income_housing,0.4918,4.7258,1.1e-05,72,1.8e-05,True
1,Housing_rent_and_stress,closing_costs,0.4831,4.6169,1.7e-05,72,2.7e-05,True
1,Housing_rent_and_stress,mortgage_assistance,0.4796,4.573,2e-05,72,3.2e-05,True
1,Housing_rent_and_stress,foreclosure,0.4113,3.7755,0.000332,72,0.000482,True
1,Housing_rent_and_stress,refinance_mortgage,0.4084,3.7431,0.000369,72,0.000533,True
1,Housing_rent_and_stress,rent_payment_help,0.3295,2.9194,0.004714,72,0.006241,True
1,Housing_rent_and_stress,storage_unit_rental,0.3194,2.8203,0.006237,72,0.008168,True
1,Housing_rent_and_stress,mortgage_rates,0.1306,1.1023,0.274102,72,0.2971,False
1,Housing_rent_and_stress,rent_relief,0.1286,1.0846,0.28184,72,0.304795,False
1,Housing_rent_and_stress,missed_mortgage_payment,0.0682,0.5722,0.568987,72,0.587421,False
1,Housing_rent_and_stress,down_payment_assistance,0.0065,0.0546,0.956617,72,0.958622,False
1,Housing_rent_and_stress,public_housing,-0.2067,-1.7677,0.081461,72,0.096144,False
1,Housing_rent_and_stress,housing_market_crash,-0.2109,-1.8051,0.075362,72,0.090245,False
1,Housing_rent_and_stress,tenant_rights,-0.3118,-2.7455,0.007673,72,0.009939,True
1,Housing_rent_and_stress,housing_affordability,-0.4144,-3.8092,0.000296,72,0.000432,True
1,Housing_rent_and_stress,moving_costs,-0.5828,-6.0004,0.0,72,0.0,True
1,Housing_rent_and_stress,property_tax,-0.5832,-6.0064,0.0,72,0.0,True
1,Housing_rent_and_stress,home_appraisal,-0.593,-6.1622,0.0,72,0.0,True
1,Housing_rent_and_stress,sublease,-0.6456,-7.0731,0.0,72,0.0,True
1,Housing_rent_and_stress,property_tax_relief,-0.6612,-7.3735,0.0,72,0.0,True
1,Housing_rent_and_stress,rent_increase,-0.7914,-10.8308,0.0,72,0.0,True
1,Housing_rent_and_stress,housing_prices,-0.8454,-13.2441,0.0,72,0.0,True
1,Housing_rent_and_stress,rent_control,-0.8508,-13.5459,0.0,72,0.0,True
1,Housing_rent_and_stress,affordable_housing,-0.8818,-15.6435,0.0,72,0.0,True
1,Housing_rent_and_stress,cost_of_living,-0.9111,-18.4957,0.0,72,0.0,True
1,Inflation,natural_gas_bill,0.9234,20.1203,0.0,72,0.0,True
1,Inflation,electric_bill,0.9149,18.9589,0.0,72,0.0,True
1,Inflation,water_bill,0.8962,16.8988,0.0,72,0.0,True
1,Inflation,tuition_fees,0.8925,16.5594,0.0,72,0.0,True
1,Inflation,chicken_prices,0.8708,14.8206,0.0,72,0.0,True
1,Inflation,college_tuition,0.8644,14.3805,0.0,72,0.0,True
1,Inflation,medical_cost,0.8583,13.9968,0.0,72,0.0,True
1,Inflation,restaurant_prices,0.8582,13.9882,0.0,72,0.0,True
1,Inflation,insurance_cost,0.8459,13.2699,0.0,72,0.0,True
1,Inflation,utility_bill,0.837,12.7993,0.0,72,0.0,True
1,Inflation,rent_prices,0.7859,10.6345,0.0,72,0.0,True
1,Inflation,food_budget,0.7776,10.3476,0.0,72,0.0,True
1,Inflation,egg_price,0.7371,9.1262,0.0,72,0.0,True
1,Inflation,monthly_expenses,0.7169,8.6027,0.0,72,0.0,True
1,Inflation,coffee_price,0.6864,7.8974,0.0,72,0.0,True
1,Inflation,student_expenses,0.6521,7.1963,0.0,72,0.0,True
1,Inflation,healthcare_cost,0.5683,5.7787,0.0,72,0.0,True
1,Inflation,entertainment_cost,0.4669,4.417,3.6e-05,72,5.5e-05,True
1,Inflation,bread_price,0.4063,3.72,0.000399,72,0.000574,True
1,Inflation,heating_cost,0.3615,3.2436,0.00181,72,0.002479,True
1,Inflation,beef_prices,0.3318,2.9429,0.004407,72,0.005868,True
1,Inflation,minimum_wage,0.2313,1.9891,0.050595,72,0.062012,False
1,Inflation,living_expenses,0.2261,1.9424,0.056112,72,0.067903,False
1,Inflation,public_transit_cost,0.1984,1.6937,0.094768,72,0.111575,False
1,Inflation,milk_price,0.1722,1.4624,0.148103,72,0.167757,False
1,Inflation,clothing_inflation,0.1494,1.2644,0.210274,72,0.234291,False
1,Inflation,food_prices,0.1448,1.2247,0.224789,72,0.24701,False
1,Inflation,mortgage_rates,0.1306,1.1023,0.274102,72,0.2971,False
1,Inflation,grocery_inflation,0.1273,1.0736,0.286693,72,0.309344,False
1,Inflation,beer_prices,0.0652,0.5466,0.586383,72,0.602777,False
1,Inflation,cost_of_living_calculator,-0.1075,-0.905,0.368584,72,0.391518,False
1,Inflation,groceries_prices,-0.1688,-1.433,0.156295,72,0.1762,False
1,Inflation,childcare_cost,-0.1966,-1.6778,0.097843,72,0.114912,False
1,Inflation,energy_prices,-0.2662,-2.3108,0.023798,72,0.029778,True
1,Inflation,clothing_prices,-0.2679,-2.3262,0.022908,72,0.02874,True
1,Inflation,fuel_prices,-0.2956,-2.5888,0.011705,72,0.01496,True
1,Inflation,gas_prices,-0.312,-2.7478,0.007625,72,0.009904,True
1,Inflation,transportation_costs,-0.367,-3.3008,0.001519,72,0.002093,True
1,Inflation,salary_calculator,-0.4505,-4.2222,7.2e-05,72,0.000108,True
1,Inflation,wage_increase,-0.5854,-6.0404,0.0,72,0.0,True
1,Inflation,CPI,-0.6166,-6.5529,0.0,72,0.0,True
1,Inflation,housing_costs,-0.7461,-9.376,0.0,72,0.0,True
1,Inflation,budgeting,-0.798,-11.0793,0.0,72,0.0,True
1,Inflation,inflation_rate,-0.799,-11.1176,0.0,72,0.0,True
1,Inflation,new_car_prices,-0.8391,-12.9053,0.0,72,0.0,True
1,Inflation,used_car_prices,-0.8455,-13.2484,0.0,72,0.0,True
1,Inflation,car_prices,-0.8618,-14.2166,0.0,72,0.0,True
1,Inflation,consumer_price_index,-0.8927,-16.5712,0.0,72,0.0,True
1,Inflation,cost_of_living,-0.9111,-18.4957,0.0,72,0.0,True
1,Insurance,insurance_claim,0.8783,15.37,0.0,72,0.0,True
1,Insurance,insurance_deductible,0.8651,14.4322,0.0,72,0.0,True
1,Insurance,claim_status,0.8585,14.0071,0.0,72,0.0,True
1,Insurance,policy_number,0.8343,12.663,0.0,72,0.0,True
1,Insurance,full_coverage_insurance,0.7761,10.2985,0.0,72,0.0,True
1,Insurance,supplemental_insurance,0.7622,9.8512,0.0,72,0.0,True
1,Insurance,insurance_payout,0.7588,9.7484,0.0,72,0.0,True
1,Insurance,medicare_supplement,0.7393,9.1859,0.0,72,0.0,True
1,Insurance,cheap_car_insurance,0.7327,9.0087,0.0,72,0.0,True
1,Insurance,health_insurance_cost,0.7326,9.0039,0.0,72,0.0,True
1,Insurance,coverage_limits,0.7095,8.4242,0.0,72,0.0,True
1,Insurance,insurance_lapse,0.6775,7.706,0.0,72,0.0,True
1,Insurance,insurance_premium,0.6129,6.4893,0.0,72,0.0,True
1,Insurance,renters_insurance,0.5927,6.1563,0.0,72,0.0,True
1,Insurance,policy_renewal,0.4579,4.3095,5.2e-05,72,8e-05,True
1,Insurance,open_enrollment,0.452,4.24,6.7e-05,72,0.000102,True
1,Insurance,short_term_disability_insurance,0.4439,4.1443,9.4e-05,72,0.000141,True
1,Insurance,liability_coverage,0.442,4.1227,0.000101,72,0.000152,True
1,Insurance,COBRA_insurance,0.4256,3.9346,0.000194,72,0.000287,True
1,Insurance,insurance_agent,0.3745,3.3788,0.001193,72,0.001653,True
1,Insurance,cheap_health_insurance,0.3664,3.2951,0.001546,72,0.002124,True
1,Insurance,insurance_adjuster,0.2515,2.1739,0.033094,72,0.041088,True
1,Insurance,whole_life_insurance,0.2187,1.8755,0.064902,72,0.077947,False
1,Insurance,workers_compensation_insurance,0.2107,1.8036,0.075592,72,0.090245,False
1,Insurance,long_term_disability_insurance,0.1764,1.4996,0.138211,72,0.157673,False
1,Insurance,dental_insurance,0.1543,1.3062,0.195758,72,0.219654,False
1,Insurance,insurance_cancellation,0.1237,1.0431,0.300507,72,0.322792,False
1,Insurance,car_insurance_rates,0.0866,0.7272,0.46954,72,0.490044,False
1,Insurance,earthquake_insurance,-0.1457,-1.2324,0.221922,72,0.245552,False
1,Insurance,flood_insurance,-0.2224,-1.9082,0.060465,72,0.072801,False
1,Insurance,medigap,-0.2305,-1.9816,0.051457,72,0.062906,False
1,Insurance,umbrella_insurance,-0.3192,-2.8181,0.006275,72,0.008195,True
1,Insurance,health_insurance,-0.3313,-2.9373,0.004479,72,0.005947,True
1,Insurance,auto_insurance_quote,-0.446,-4.1696,8.6e-05,72,0.00013,True
1,Insurance,gap_insurance,-0.4677,-4.4275,3.4e-05,72,5.3e-05,True
1,Insurance,liability_insurance,-0.5007,-4.839,8e-06,72,1.2e-05,True
1,Insurance,vision_insurance,-0.5035,-4.8763,7e-06,72,1.1e-05,True
1,Insurance,home_insurance,-0.509,-4.9472,5e-06,72,8e-06,True
1,Insurance,life_insurance,-0.5474,-5.472,1e-06,72,1e-06,True
1,Insurance,homeowners_insurance_quote,-0.5657,-5.7389,0.0,72,0.0,True
1,Insurance,car_insurance,-0.5805,-5.9642,0.0,72,0.0,True
1,Insurance,pet_insurance,-0.6298,-6.7845,0.0,72,0.0,True
1,Insurance,travel_insurance,-0.6498,-7.1516,0.0,72,0.0,True
1,Insurance,business_insurance,-0.7046,-8.3073,0.0,72,0.0,True
1,Insurance,malpractice_insurance,-0.7077,-8.3806,0.0,72,0.0,True
1,Insurance,disability_insurance,-0.7248,-8.8017,0.0,72,0.0,True
1,Insurance,insurance_broker,-0.7396,-9.1928,0.0,72,0.0,True
1,Insurance,term_life_insurance,-0.7561,-9.6651,0.0,72,0.0,True
1,Insurance,health_insurance_quote,-0.8194,-11.9583,0.0,72,0.0,True
1,Investing_and_markets,dividend_stocks,0.7247,8.7981,0.0,72,0.0,True
1,Investing_and_markets,stock_market_today,0.7133,8.5143,0.0,72,0.0,True
1,Investing_and_markets,penny_stocks,0.6357,6.8894,0.0,72,0.0,True
1,Investing_and_markets,target_date_fund,0.5772,5.9139,0.0,72,0.0,True
1,Investing_and_markets,gold_price,0.5475,5.4744,1e-06,72,1e-06,True
1,Investing_and_markets,ETF,0.4375,4.0706,0.000122,72,0.000181,True
1,Investing_and_markets,Dow_Jones,0.3206,2.8316,0.006043,72,0.007936,True
1,Investing_and_markets,bitcoin,0.2107,1.8029,0.075708,72,0.090245,False
1,Investing_and_markets,recession,0.207,1.7706,0.080984,72,0.096056,False
1,Investing_and_markets,brokerage_account,0.1839,1.5649,0.122111,72,0.142018,False
1,Investing_and_markets,commodity_prices,0.1834,1.5606,0.123135,72,0.14286,False
1,Investing_and_markets,margin_account,0.1449,1.2253,0.224574,72,0.24701,False
1,Investing_and_markets,bull_market,0.1328,1.1209,0.26618,72,0.289827,False
1,Investing_and_markets,401k,0.1219,1.0275,0.307722,72,0.329063,False
1,Investing_and_markets,call_options,0.1025,0.8625,0.391357,72,0.413868,False
1,Investing_and_markets,crypto_exchange,0.0484,0.4053,0.686526,72,0.701195,False
1,Investing_and_markets,blue_chip_stocks,0.0346,0.2896,0.772957,72,0.786114,False
1,Investing_and_markets,treasury_yields,0.0334,0.28,0.780317,72,0.791221,False
1,Investing_and_markets,bond_yields,0.0318,0.2666,0.790566,72,0.798923,False
1,Investing_and_markets,earnings_report,0.0073,0.0612,0.951406,72,0.955403,False
1,Investing_and_markets,put_options,-0.0011,-0.0089,0.992888,72,0.992888,False
1,Investing_and_markets,stock_market,-0.0566,-0.4742,0.636819,72,0.653218,False
1,Investing_and_markets,short_selling,-0.0678,-0.5684,0.571552,72,0.588797,False
1,Investing_and_markets,market_volatility,-0.0725,-0.6078,0.545282,72,0.56539,False
1,Investing_and_markets,bear_market,-0.0894,-0.7508,0.455317,72,0.47624,False
1,Investing_and_markets,S&P_500,-0.1246,-1.0506,0.297075,72,0.319824,False
1,Investing_and_markets,market_crash,-0.1768,-1.5027,0.137402,72,0.157502,False
1,Investing_and_markets,oil_prices,-0.1907,-1.6257,0.108502,72,0.127118,False
1,Investing_and_markets,day_trading,-0.2757,-2.3993,0.019093,72,0.024017,True
1,Investing_and_markets,value_stocks,-0.3367,-2.9918,0.003828,72,0.005111,True
1,Investing_and_markets,IPO,-0.3759,-3.3939,0.001138,72,0.001586,True
1,Investing_and_markets,interest_rates,-0.3926,-3.5716,0.000647,72,0.000926,True
1,Investing_and_markets,IRA_account,-0.4609,-4.3455,4.6e-05,72,7.1e-05,True
1,Investing_and_markets,stock_screener,-0.4862,-4.6554,1.5e-05,72,2.4e-05,True
1,Investing_and_markets,Federal_Reserve,-0.5156,-5.034,4e-06,72,6e-06,True
1,Investing_and_markets,growth_stocks,-0.5301,-5.2303,2e-06,72,3e-06,True
1,Investing_and_markets,portfolio_tracker,-0.5598,-5.6519,0.0,72,1e-06,True
1,Investing_and_markets,options_trading,-0.6079,-6.4053,0.0,72,0.0,True
1,Investing_and_markets,online_trading,-0.6418,-7.0017,0.0,72,0.0,True
1,Investing_and_markets,index_fund,-0.6929,-8.0401,0.0,72,0.0,True
1,Investing_and_markets,NASDAQ,-0.7004,-8.2104,0.0,72,0.0,True
1,Investing_and_markets,Roth_IRA,-0.701,-8.2229,0.0,72,0.0,True
1,Investing_and_markets,inflation_rate,-0.799,-11.1176,0.0,72,0.0,True
1,Investing_and_markets,REIT,-0.8174,-11.8727,0.0,72,0.0,True
1,Investing_and_markets,retirement_planning,-0.826,-12.2602,0.0,72,0.0,True
1,Investing_and_markets,asset_allocation,-0.8363,-12.7616,0.0,72,0.0,True
1,Investing_and_markets,real_estate_investing,-0.8681,-14.6296,0.0,72,0.0,True
1,Investing_and_markets,mutual_fund,-0.893,-16.5987,0.0,72,0.0,True
1,Jobs,apply_for_work,0.8846,15.8728,0.0,72,0.0,True
1,Jobs,SimplyHired,0.8348,12.6874,0.0,72,0.0,True
1,Jobs,CV_template,0.8278,12.3468,0.0,72,0.0,True
1,Jobs,full_time_work,0.8238,12.1606,0.0,72,0.0,True
1,Jobs,LinkedIn_Jobs,0.8131,11.687,0.0,72,0.0,True
1,Jobs,remote_work,0.8036,11.295,0.0,72,0.0,True
1,Jobs,LinkedIn_profile,0.7986,11.1024,0.0,72,0.0,True
1,Jobs,Indeed,0.7492,9.4639,0.0,72,0.0,True
1,Jobs,job_training,0.7364,9.1057,0.0,72,0.0,True
1,Jobs,FlexJobs,0.6907,7.9921,0.0,72,0.0,True
1,Jobs,employment_benefits,0.6167,6.5542,0.0,72,0.0,True
