category,keyword,pearson_r,p_value,n_months,p_adj_bh,significant
Luxuries,high-end_furniture,-0.174,0.1439,72,0.194594,False
Luxuries,sports_car,-0.1841,0.1217,72,0.169626,False
Luxuries,wedding_ring,-0.1872,0.1154,72,0.161976,False
Luxuries,bracelet,-0.1885,0.1129,72,0.159133,False
Luxuries,Chanel_bag,-0.2131,0.0723,72,0.106363,False
Luxuries,Christian_Louboutin,-0.2223,0.0605,72,0.090383,False
Luxuries,engagement_ring,-0.2494,0.0347,72,0.055774,False
Luxuries,diamond_ring,-0.2526,0.0323,72,0.052492,False
Luxuries,Gucci_bag,-0.278,0.018,72,0.032052,True
Luxuries,car_lease,-0.2841,0.0156,72,0.028043,True
Luxuries,Hermes_bag,-0.3123,0.0076,72,0.014814,True
Luxuries,wedding_dress,-0.3842,0.0009,72,0.002102,True
Luxuries,luxury_watch,-0.3945,0.0006,72,0.001513,True
Luxuries,designer_handbag,-0.4252,0.0002,72,0.000545,True
Luxuries,luxury_spa,-0.4643,0.0,72,0.000125,True
Luxuries,new_car,-0.4645,0.0,72,0.000125,True
Luxuries,steakhouse,-0.5065,0.0,72,2.1e-05,True
Luxuries,Jimmy_Choo,-0.5179,0.0,72,1.2e-05,True
Luxuries,modern_art,-0.5187,0.0,72,1.2e-05,True
Luxuries,Omega_watch,-0.525,0.0,72,9e-06,True
Luxuries,private_club,-0.5528,0.0,72,2e-06,True
Luxuries,fine_dining,-0.557,0.0,72,2e-06,True
Luxuries,spa_treatment,-0.5654,0.0,72,1e-06,True
Luxuries,groom_suit,-0.5797,0.0,72,1e-06,True
Luxuries,Michelin_star_restaurant,-0.58,0.0,72,1e-06,True
Luxuries,bridal_gown,-0.6335,0.0,72,0.0,True
Luxuries,Rolex,-0.6339,0.0,72,0.0,True
Luxuries,fancy_shoes,-0.6355,0.0,72,0.0,True
Luxuries,Patek_Philippe,-0.6701,0.0,72,0.0,True
Luxuries,seafood_restaurant,-0.6942,0.0,72,0.0,True
Travel,RV_rental,0.6063,0.0,72,0.0,True
Travel,vacation_rentals,0.2577,0.0289,72,0.048006,True
Travel,mountain_vacation,0.2167,0.0675,72,0.099907,False
Travel,hotels_near_me,0.1268,0.2884,72,0.35972,False
Travel,ski_vacation,0.0606,0.613,72,0.68274,False
Travel,hostel,-0.0088,0.9418,72,0.949414,False
Travel,hotel_deals,-0.0263,0.8262,72,0.864356,False
Travel,beach_vacation,-0.046,0.7014,72,0.762542,False
Travel,camping_trip,-0.0901,0.4514,72,0.5338,False
Travel,vacation_packages,-0.1598,0.18,72,0.238257,False
Travel,road_trip,-0.1685,0.1571,72,0.209579,False
Travel,VRBO,-0.1999,0.0922,72,0.133387,False
Travel,luxury_travel,-0.2537,0.0315,72,0.051556,False
Travel,travel_blog,-0.2603,0.0272,72,0.045702,True
Travel,Airbnb,-0.306,0.0089,72,0.017232,True
Travel,travel_vlog,-0.3287,0.0048,72,0.01015,True
Travel,travel_tips,-0.3724,0.0013,72,0.003079,True
Travel,wedding_locations,-0.3965,0.0006,72,0.001415,True
Travel,travel_insurance,-0.4044,0.0004,72,0.001109,True
Travel,last_minute_travel,-0.4182,0.0003,72,0.0007,True
Travel,destination_wedding,-0.4436,0.0001,72,0.000272,True
Travel,cruise_line,-0.444,0.0001,72,0.00027,True
Travel,backpacking_trip,-0.4502,0.0001,72,0.000215,True
Travel,eco_tourism,-0.4612,0.0,72,0.000141,True
Travel,weekend_getaway,-0.4887,0.0,72,4.4e-05,True
Travel,cheap_flights,-0.4997,0.0,72,2.8e-05,True
Travel,tourist_attractions,-0.5162,0.0,72,1.3e-05,True
Travel,flight_deals,-0.5201,0.0,72,1.1e-05,True
Travel,cruise_deals,-0.5479,0.0,72,3e-06,True
Travel,Royal_Caribbean_Cruise,-0.5604,0.0,72,2e-06,True
Travel,airfare,-0.5735,0.0,72,1e-06,True
Travel,Carnival_Cruise,-0.6054,0.0,72,0.0,True
Travel,engagement_trip,-0.614,0.0,72,0.0,True
Travel,Caribbean_cruise,-0.6155,0.0,72,0.0,True
Travel,car_rental,-0.6292,0.0,72,0.0,True
Travel,travel_booking,-0.6314,0.0,72,0.0,True
Travel,honeymoon_destinations,-0.6567,0.0,72,0.0,True
Travel,adventure_travel,-0.6866,0.0,72,0.0,True
Travel,all_inclusive_resort,-0.6885,0.0,72,0.0,True
Travel,budget_travel,-0.703,0.0,72,0.0,True
Travel,Universal_Studios_tickets,-0.7039,0.0,72,0.0,True
Travel,Mediterranean_cruise,-0.7078,0.0,72,0.0,True
Travel,cruise,-0.7236,0.0,72,0.0,True
Travel,safari_tour,-0.7279,0.0,72,0.0,True
Travel,Disney_Cruise,-0.7285,0.0,72,0.0,True
Travel,flights,-0.8202,0.0,72,0.0,True
Travel,theme_park_tickets,-0.835,0.0,72,0.0,True
Travel,Disney_tickets,-0.8478,0.0,72,0.0,True
Travel,guided_tours,-0.8634,0.0,72,0.0,True
Travel,things_to_do,-0.8776,0.0,72,0.0,True
